term,label
http://www.wurvoc.org/vocabularies/om-1.8/teramole,teramole
http://www.wurvoc.org/vocabularies/om-1.8/kilolumen,kilolumen
http://www.wurvoc.org/vocabularies/om-1.8/cicero,cicero
http://www.wurvoc.org/vocabularies/om-1.8/coulomb_metre,coulomb metre
http://www.wurvoc.org/vocabularies/om-1.8/ton_of_TNT,ton of TNT
http://www.wurvoc.org/vocabularies/om-1.8/force-dimension,force dimension
http://www.wurvoc.org/vocabularies/om-1.8/zeptotesla,zeptotesla
http://www.wurvoc.org/vocabularies/om-1.8/decagram_per_litre,decagram per litre
http://www.wurvoc.org/vocabularies/om-1.8/ampere_per_watt,ampere per watt
http://www.wurvoc.org/vocabularies/om-1.8/catalytic_activity_concentration-dimension,catalytic activity concentration dimension
http://www.wurvoc.org/vocabularies/om-1.8/pebibit,pebibit
http://www.wurvoc.org/vocabularies/om-1.8/Radius,radius
http://www.wurvoc.org/vocabularies/om-1.8/Amount_of_substance_fraction,amount of substance fraction
http://www.wurvoc.org/vocabularies/om-1.8/mechanics,mechanics
http://www.wurvoc.org/vocabularies/om-1.8/yottabecquerel,yottabecquerel
http://www.wurvoc.org/vocabularies/om-1.8/Organ_dose_equivalent,organ dose equivalent
http://www.wurvoc.org/vocabularies/om-1.8/electronvolt,electronvolt
http://www.wurvoc.org/vocabularies/om-1.8/Xanthan_mass_fraction,xanthan mass fraction
http://www.w3.org/ns/sosa/resultTime,result time
http://www.wurvoc.org/vocabularies/om-1.8/Schmidt_number,Schmidt number
http://www.wurvoc.org/vocabularies/om-1.8/colony_forming_unit_per_millilitre,colony forming unit per millilitre
http://www.wurvoc.org/vocabularies/om-1.8/hour-sidereal,hour (sidereal)
http://www.wurvoc.org/vocabularies/om-1.8/exaohm,exaohm
http://www.wurvoc.org/vocabularies/om-1.8/G-factor,g-factor
http://www.wurvoc.org/vocabularies/om-1.8/cubic_parsec,cubic parsec
http://www.wurvoc.org/vocabularies/om-1.8/maxwell,maxwell
http://www.wurvoc.org/vocabularies/om-1.8/Particle_velocity_vector,particle velocity vector
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Corynebacterium_bovis_count,Corynebacterium bovis count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/Impedance,impedance
http://www.wurvoc.org/vocabularies/om-1.8/solar_radius,solar radius
http://www.wurvoc.org/vocabularies/om-1.8/nanolux,nanolux
http://www.wurvoc.org/vocabularies/om-1.8/Electron_annihilation_operator,electron annihilation operator
http://www.wurvoc.org/vocabularies/om-1.8/petamolair,petamolair
http://www.wurvoc.org/vocabularies/om-1.8/yoctopascal,yoctopascal
http://www.wurvoc.org/vocabularies/om-1.8/Azimuth,azimuth
http://www.wurvoc.org/vocabularies/om-1.8/Reddening_U-B,reddening (U-B)
http://www.wurvoc.org/vocabularies/om-1.8/_29_7646_on_the_Celsius_scale,29.7646 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/Radiant_flux_density,radiant flux density
https://w3id.org/pep/madeBy,made by
http://www.wurvoc.org/vocabularies/om-1.8/Thomson_coefficient,Thomson coefficient
http://www.wurvoc.org/vocabularies/om-1.8/teralux,teralux
http://www.wurvoc.org/vocabularies/om-1.8/Knudsen_number,Knudsen number
http://www.wurvoc.org/vocabularies/om-1.8/megabecquerel,megabecquerel
http://www.wurvoc.org/vocabularies/om-1.8/kilotonne,kilotonne
http://www.wurvoc.org/vocabularies/om-1.8/pebibyte,pebibyte
http://www.wurvoc.org/vocabularies/om-1.8/decacandela,decacandela
http://www.wurvoc.org/vocabularies/om-1.8/picosievert,picosievert
http://www.wurvoc.org/vocabularies/om-1.8/joule_per_kelvin,joule per kelvin
http://www.wurvoc.org/vocabularies/om-1.8/Isentropic_exponent,isentropic exponent
http://www.wurvoc.org/vocabularies/om-1.8/Generalised_momentum,generalised momentum
http://www.wurvoc.org/vocabularies/om-1.8/yottasievert,yottasievert
http://www.wurvoc.org/vocabularies/om-1.8/Ratio,ratio
http://w3id.org/saref#StartStopState,Start stop state
http://www.wurvoc.org/vocabularies/om-1.8/centilitre,centilitre
http://www.wurvoc.org/vocabularies/om-1.8/nanounified_atomic_mass_unit,nanounified atomic mass unit
http://www.wurvoc.org/vocabularies/om-1.8/litre_per_hour,litre per hour
http://www.wurvoc.org/vocabularies/om-1.8/yoctotesla,yoctotesla
http://www.wurvoc.org/vocabularies/om-1.8/Quantum_number_of_total_electronic_angular_momentum_vector_along_the_symmetry_axis,quantum number of total electronic angular momentum vector along the symmetry axis
http://www.wurvoc.org/vocabularies/om-1.8/point-Didot,point (Didot)
http://www.wurvoc.org/vocabularies/om-1.8/Spectral_concentration_of_radiant_energy_density,spectral concentration of radiant energy density
http://www.wurvoc.org/vocabularies/om-1.8/square_picometre,square picometre
http://www.wurvoc.org/vocabularies/om-1.8/hectosiemens,hectosiemens
http://www.wurvoc.org/vocabularies/om-1.8/Self-inductance,self-inductance
http://www.wurvoc.org/vocabularies/om-1.8/decimetre,decimetre
http://w3id.org/saref#Currency,Currency
http://www.wurvoc.org/vocabularies/om-1.8/Density_parameter_for_baryonic_matter,density parameter for baryonic matter
http://www.wurvoc.org/vocabularies/om-1.8/Volume_fraction,volume fraction
http://www.wurvoc.org/vocabularies/om-1.8/picopascal,picopascal
http://www.wurvoc.org/vocabularies/om-1.8/femtojoule,femtojoule
http://www.wurvoc.org/vocabularies/om-1.8/angular_speed-dimension,angular speed dimension
http://www.wurvoc.org/vocabularies/om-1.8/SI_prefix,SI prefix
http://www.wurvoc.org/vocabularies/om-1.8/_54_3584_on_the_Kelvin_scale,54.3584 on the Kelvin scale
http://www.wurvoc.org/vocabularies/om-1.8/kelvin_mole,kelvin mole
http://www.wurvoc.org/vocabularies/om-1.8/nanocandela,nanocandela
http://www.wurvoc.org/vocabularies/om-1.8/_approximately_20_3_on_the_Kelvin_scale,~20.3 on the Kelvin scale
http://www.wurvoc.org/vocabularies/om-1.8/zeptojoule,zeptojoule
http://www.wurvoc.org/vocabularies/om-1.8/Contact_angle,contact angle
http://www.wurvoc.org/vocabularies/om-1.8/teraweber,teraweber
http://www.wurvoc.org/vocabularies/om-1.8/second-hour_angle,second (hour angle)
http://www.wurvoc.org/vocabularies/om-1.8/Shear_modulus,shear modulus
http://www.wurvoc.org/vocabularies/om-1.8/square_metre,square metre
http://www.wurvoc.org/vocabularies/om-1.8/B_magnitude_at_minimum_brightness,B magnitude at minimum brightness
http://www.wurvoc.org/vocabularies/om-1.8/energy_density-dimension,energy density dimension
http://www.wurvoc.org/vocabularies/om-1.8/Effective_mass,effective mass
http://www.semanticweb.org/z003dp6d/ontologies/2017/9/untitled-ontology-360,Ontology of units of Measure (OM)
http://w3id.org/saref#Off,Off 
http://www.wurvoc.org/vocabularies/om-1.8/gray_per_second-time,gray per second
http://www.wurvoc.org/vocabularies/om-1.8/Apparent_magnitude,apparent magnitude
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_millisecond-time,metre per millisecond
http://www.wurvoc.org/vocabularies/om-1.8/ton-long,ton (long)
http://www.wurvoc.org/vocabularies/om-1.8/nanohertz,nanohertz
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_mole,mole per mole
https://w3id.org/seas/hasValidityContext,has validity context
http://www.wurvoc.org/vocabularies/om-1.8/lux,lux
http://www.wurvoc.org/vocabularies/om-1.8/lux,lux
http://www.wurvoc.org/vocabularies/om-1.8/Luminance,luminance
http://www.wurvoc.org/vocabularies/om-1.8/zebibyte,zebibyte
http://www.wurvoc.org/vocabularies/om-1.8/kilometre_per_second-time_squared,kilometre per second squared
http://w3id.org/saref#Temperature,Temperature
http://www.wurvoc.org/vocabularies/om-1.8/cubic_femtometre,cubic femtometre
http://www.wurvoc.org/vocabularies/om-1.8/xy_2D_start_end_distance,xy 2D start-end distance
http://www.wurvoc.org/vocabularies/om-1.8/barye,barye
http://www.wurvoc.org/vocabularies/om-1.8/tera,tera
http://www.wurvoc.org/vocabularies/om-1.8/Linear_frequency,linear frequency
http://www.wurvoc.org/vocabularies/om-1.8/illuminance-dimension,illuminance dimension
http://www.wurvoc.org/vocabularies/om-1.8/Mean_time_interval_between_collisions,mean time interval between collisions
http://www.wurvoc.org/vocabularies/om-1.8/zettahenry,zettahenry
http://www.wurvoc.org/vocabularies/om-1.8/microohm,microohm
http://www.wurvoc.org/vocabularies/om-1.8/dry_quart-US,dry quart (US)
http://www.wurvoc.org/vocabularies/om-1.8/hectohertz,hectohertz
http://www.wurvoc.org/vocabularies/om-1.8/decasecond-time_squared,decasecond squared
http://www.wurvoc.org/vocabularies/om-1.8/Moderated_starch_mass_fraction,moderated starch mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/density-dimension,density dimension
http://www.wurvoc.org/vocabularies/om-1.8/erg,erg
http://www.wurvoc.org/vocabularies/om-1.8/Period_of_variability,period of variability
http://www.wurvoc.org/vocabularies/om-1.8/exahenry,exahenry
http://www.wurvoc.org/vocabularies/om-1.8/Pressure_coefficient,pressure coefficient
http://www.w3.org/ns/sosa/isObservedBy,is observed by
http://www.wurvoc.org/vocabularies/om-1.8/Complex_conjugate_of_psi,complex conjugate of Ψ
http://www.wurvoc.org/vocabularies/om-1.8/hectojoule,hectojoule
http://www.wurvoc.org/vocabularies/om-1.8/entropy_or_heat_capacity-dimension,entropy or heat capacity dimension
http://www.wurvoc.org/vocabularies/om-1.8/Co-rotation_radius,co-rotation radius
http://www.wurvoc.org/vocabularies/om-1.8/zettakelvin,zettakelvin
http://www.wurvoc.org/vocabularies/om-1.8/Soy_bean_mass_fraction,soy bean mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/U_magnitude,U magnitude
http://www.wurvoc.org/vocabularies/om-1.8/Guar_gum_mass_fraction,guar gum mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/gigamole_per_metre,gigamole per metre
http://www.wurvoc.org/vocabularies/om-1.8/microampere,microampere
http://w3id.org/saref#StepDownCommand,Step down command
http://www.wurvoc.org/vocabularies/om-1.8/becquerel,becquerel
http://www.wurvoc.org/vocabularies/om-1.8/Integrated_magnitude,integrated magnitude
http://www.wurvoc.org/vocabularies/om-1.8/square_nanometre,square nanometre
http://www.w3.org/ns/td#security,security
http://www.wurvoc.org/vocabularies/om-1.8/calorie-mean,calorie (mean)
http://www.wurvoc.org/vocabularies/om-1.8/picomole_per_litre,picomole per litre
http://www.w3.org/ns/sosa/madeObservation,made observation
http://www.wurvoc.org/vocabularies/om-1.8/centimetre-gram-second-biot_system_of_units,centimetre-gram-second-biot system of units
http://www.wurvoc.org/vocabularies/om-1.8/Fourier_number,Fourier number
http://www.wurvoc.org/vocabularies/om-1.8/kilogram_per_kilogram,kilogram per kilogram
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_4.5,number manual firmness 4.5
http://www.wurvoc.org/vocabularies/om-1.8/gigakelvin,gigakelvin
http://www.wurvoc.org/vocabularies/om-1.8/decasecond-time,decasecond
http://www.wurvoc.org/vocabularies/om-1.8/terafarad,terafarad
http://www.wurvoc.org/vocabularies/om-1.8/Body_label_mass,body label mass
http://www.wurvoc.org/vocabularies/om-1.8/millinewton,millinewton
http://w3id.org/saref#Entertainment,Entertainment
http://www.wurvoc.org/vocabularies/om-1.8/yoctokatal,yoctokatal
http://www.wurvoc.org/vocabularies/om-1.8/microfarad,microfarad
http://www.wurvoc.org/vocabularies/om-1.8/joule,joule
http://www.wurvoc.org/vocabularies/om-1.8/pound-force,pound-force
http://www.wurvoc.org/vocabularies/om-1.8/decawatt,decawatt
http://www.wurvoc.org/vocabularies/om-1.8/microvolt,microvolt
http://www.wurvoc.org/vocabularies/om-1.8/Quantum_number_of_total_angular_momentum-including_nuclear_spin,quantum number of total angular momentum (including nuclear spin)
http://www.wurvoc.org/vocabularies/om-1.8/picolux,picolux
http://www.wurvoc.org/vocabularies/om-1.8/Noise_equivalent_power,noise equivalent power
http://www.wurvoc.org/vocabularies/om-1.8/Acoustic_firmness,acoustic firmness
http://www.wurvoc.org/vocabularies/om-1.8/duration_of_9_192_631_770_periods_of_the_radiation_corresponding_to_the_transition_between_the_two_hyperfine_levels_of_the_ground_state_of_the_cesium_133_atom,duration of 9 192 631 770 periods of the radiation corresponding to the transition between the two hyperfine levels of the ground state of the cesium 133 atom
http://www.wurvoc.org/vocabularies/om-1.8/Townsend_ion_ionization_coefficient,Townsend ion ionization coefficient
http://www.wurvoc.org/vocabularies/om-1.8/Probability_current_density,probability current density
http://www.wurvoc.org/vocabularies/om-1.8/Natural_logarithmic_cell_density,natural logarithmic cell density
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Listeria_monocytogenes_count,Listeria monocytogenes count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/month,month
http://www.wurvoc.org/vocabularies/om-1.8/Relative_permittivity,relative permittivity
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_hectolitre,gram per hectolitre
http://www.wurvoc.org/vocabularies/om-1.8/_0-5,0-5
http://www.wurvoc.org/vocabularies/om-1.8/exasecond-time,exasecond
http://www.wurvoc.org/vocabularies/om-1.8/femtosecond-time,femtosecond
http://www.wurvoc.org/vocabularies/om-1.8/system_that_contains_as_many_elementary_entities_as_there_are_atoms_in_0.012_kilogram_of_carbon_12,system that contains as many elementary entities as there are atoms in 0.012 kilogram of carbon 122
http://www.wurvoc.org/vocabularies/om-1.8/statvolt,statvolt
http://www.wurvoc.org/vocabularies/om-1.8/teracandela,teracandela
http://www.wurvoc.org/vocabularies/om-1.8/kilomole,kilomole
http://www.wurvoc.org/vocabularies/om-1.8/Body_mass,body mass
http://www.wurvoc.org/vocabularies/om-1.8/centimetre-gram-second_electrostatic_system_of_units,centimetre-gram-second electrostatic system of units
http://www.wurvoc.org/vocabularies/om-1.8/gibibyte,gibibyte
http://www.wurvoc.org/vocabularies/om-1.8/attohertz,attohertz
http://www.wurvoc.org/vocabularies/om-1.8/attolitre,attolitre
http://www.wurvoc.org/vocabularies/om-1.8/ounce-avoirdupois,ounce (avoirdupois)
http://w3id.org/saref#OpenCloseFunction,Open close function
http://www.wurvoc.org/vocabularies/om-1.8/decimolair,decimolair
http://www.wurvoc.org/vocabularies/om-1.8/Coverage,coverage
http://www.wurvoc.org/vocabularies/om-1.8/luminous_intensity_in_a_given_direction_of_a_source_that_emits_monochromatic_radiation_of_frequency_540e12_hertz_and_that_has_a_radiant_intensity_in_that_direction_of_1_683_watt_per_steradian,"luminous intensity, in a given direction, of a source that emits monochromatic radiation of frequency 540e12 hertz and that has a radiant intensity in that direction of 1/683 watt per steradian"
http://www.wurvoc.org/vocabularies/om-1.8/cup-US_customary,cup (US customary)
http://www.wurvoc.org/vocabularies/om-1.8/atmosphere-technical,atmosphere (technical)
http://www.wurvoc.org/vocabularies/om-1.8/megaeuro_per_petajoule,megaeuro per petajoule
http://www.w3.org/ns/td#Event,Event
http://www.wurvoc.org/vocabularies/om-1.8/Specific_energy,specific energy
http://w3id.org/saref#Commodity,Commodity
http://www.wurvoc.org/vocabularies/om-1.8/exavolt,exavolt
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Streptococcus_uberis_count,Streptococcus uberis count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/yoctosteradian,yoctosteradian
http://www.wurvoc.org/vocabularies/om-1.8/Hong_Kong_dollar,Hong Kong dollar
http://www.wurvoc.org/vocabularies/om-1.8/Bolometric_correction,bolometric correction
http://www.wurvoc.org/vocabularies/om-1.8/decinewton,decinewton
http://www.wurvoc.org/vocabularies/om-1.8/pascal_second-time_square_metre,pascal second square metre
http://www.wurvoc.org/vocabularies/om-1.8/gigagram,gigagram
http://www.wurvoc.org/vocabularies/om-1.8/London_penetration_depth,London penetration depth
http://www.wurvoc.org/vocabularies/om-1.8/Lewis_number,Lewis number
https://w3id.org/seas/evaluatedValue,evaluated value
http://www.wurvoc.org/vocabularies/om-1.8/millimetre_per_day,millimetre per day
http://www.wurvoc.org/vocabularies/om-1.8/watt_per_nanometre,watt per nanometre
http://www.wurvoc.org/vocabularies/om-1.8/kiloweber,kiloweber
http://www.wurvoc.org/vocabularies/om-1.8/electric_charge_density-dimension,electric charge density dimension
http://www.wurvoc.org/vocabularies/om-1.8/zeptovolt,zeptovolt
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis_2,number Botrytis 2
http://www.wurvoc.org/vocabularies/om-1.8/gigasecond-time,gigasecond
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis_1,number Botrytis 1
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis_3,number Botrytis 3
http://www.wurvoc.org/vocabularies/om-1.8/femtovolt,femtovolt
http://www.wurvoc.org/vocabularies/om-1.8/zebibit,zebibit
http://www.wurvoc.org/vocabularies/om-1.8/petabit,petabit
http://www.wurvoc.org/vocabularies/om-1.8/watt_per_square_metre,watt per square metre
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis_4,number Botrytis 4
http://www.wurvoc.org/vocabularies/om-1.8/Hamiltonian_function,Hamiltonian function
http://www.wurvoc.org/vocabularies/om-1.8/permeability_of_free_space-dimension,permeability of free space dimension
http://www.wurvoc.org/vocabularies/om-1.8/zettametre_per_second-time,zettametre per second
http://www.wurvoc.org/vocabularies/om-1.8/specific_catalytic_activity-dimension,specific catalytic activity dimension
https://w3id.org/seas/System,System
http://w3id.org/saref#Occupancy,Occupancy
http://www.wurvoc.org/vocabularies/om-1.8/Stress,stress
http://www.wurvoc.org/vocabularies/om-1.8/millisteradian,millisteradian
http://www.wurvoc.org/vocabularies/om-1.8/Degree_of_ionization,degree of ionization
http://www.wurvoc.org/vocabularies/om-1.8/Amount_of_substance_ratio,amount of substance ratio
http://www.wurvoc.org/vocabularies/om-1.8/hectomole_per_litre,hectomole per litre
http://www.wurvoc.org/vocabularies/om-1.8/Commutator_of_A_and_B,commutator of A and B
http://www.wurvoc.org/vocabularies/om-1.8/yoctocandela,yoctocandela
http://www.wurvoc.org/vocabularies/om-1.8/yottalitre,yottalitre
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_cubic_parsec,reciprocal cubic parsec
http://www.wurvoc.org/vocabularies/om-1.8/Position_vector,position vector
http://www.wurvoc.org/vocabularies/om-1.8/centikelvin,centikelvin
http://www.wurvoc.org/vocabularies/om-1.8/decagray,decagray
http://www.wurvoc.org/vocabularies/om-1.8/gigagray,gigagray
http://www.wurvoc.org/vocabularies/om-1.8/Damping_coefficient,damping coefficient
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_yoctolitre,mole per yoctolitre
http://www.wurvoc.org/vocabularies/om-1.8/attokatal,attokatal
http://www.wurvoc.org/vocabularies/om-1.8/Shear_strain,shear strain
http://www.wurvoc.org/vocabularies/om-1.8/Degeneracy_of_vibrational_mode,degeneracy of vibrational mode
http://www.wurvoc.org/vocabularies/om-1.8/square_gigametre,square gigametre
http://www.wurvoc.org/vocabularies/om-1.8/millisecond-plane_angle,millisecond (plane angle)
http://www.wurvoc.org/vocabularies/om-1.8/Whey_protein_mass_fraction,whey protein mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/length_of_the_path_travelled_by_light_in_vacuum_during_a_time_interval_of_1_299_792_458_of_a_second,length of the path travelled by light in vacuum during a time interval of 1/299 792 458 of a second
http://www.wurvoc.org/vocabularies/om-1.8/abcoulomb,abcoulomb
http://www.w3.org/ns/sosa/Sensor,Sensor
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_hectosecond-time_squared,metre per hectosecond squared
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Streptococcus_agalactiae_count,Streptococcus agalactiae count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/atomic_and_nuclear_physics,atomic and nuclear physics
http://www.w3.org/ns/td#observable,observable
http://www.wurvoc.org/vocabularies/om-1.8/nano,nano
http://www.wurvoc.org/vocabularies/om-1.8/Number,number
http://www.wurvoc.org/vocabularies/om-1.8/chain,chain
http://www.wurvoc.org/vocabularies/om-1.8/cubic_metre_per_second-time,cubic metre per second
http://www.wurvoc.org/vocabularies/om-1.8/hectoohm,hectoohm
http://www.wurvoc.org/vocabularies/om-1.8/cubic_gigametre,cubic gigametre
http://www.wurvoc.org/vocabularies/om-1.8/kilogram_per_hectare_day,kilogram per hectare day
http://www.wurvoc.org/vocabularies/om-1.8/horsepower-electric,horsepower (electric)
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis_0,number Botrytis 0
http://www.wurvoc.org/vocabularies/om-1.8/pebi,pebi
http://www.wurvoc.org/vocabularies/om-1.8/Linear_expansion_coefficient,linear expansion coefficient
http://www.wurvoc.org/vocabularies/om-1.8/microbar,microbar
https://w3id.org/seas/evaluationOf,evaluation of
http://www.wurvoc.org/vocabularies/om-1.8/millimole_per_litre,millimole per litre
http://www.wurvoc.org/vocabularies/om-1.8/Polarizability,polarizability
http://www.wurvoc.org/vocabularies/om-1.8/Peclet_number,Péclet number
http://www.wurvoc.org/vocabularies/om-1.8/yoctosiemens,yoctosiemens
http://www.wurvoc.org/vocabularies/om-1.8/hour-hour_angle,hour (hour angle)
http://www.wurvoc.org/vocabularies/om-1.8/terahertz,terahertz
http://www.wurvoc.org/vocabularies/om-1.8/attomole_per_litre,attomole per litre
http://www.wurvoc.org/vocabularies/om-1.8/beta_narrow_magnitude,β_narrow magnitude
http://www.wurvoc.org/vocabularies/om-1.8/zettacoulomb,zettacoulomb
http://www.wurvoc.org/vocabularies/om-1.8/Momentum,momentum
http://www.wurvoc.org/vocabularies/om-1.8/Application_area,application area
http://www.wurvoc.org/vocabularies/om-1.8/stere,stere
http://www.w3.org/ns/ssn/Deployment,Deployment
http://www.wurvoc.org/vocabularies/om-1.8/Debye_angular_frequency,Debye angular frequency
http://www.wurvoc.org/vocabularies/om-1.8/Gravitational_acceleration,gravitational acceleration
http://www.wurvoc.org/vocabularies/om-1.8/Luminous_exitance,luminous exitance
http://www.wurvoc.org/vocabularies/om-1.8/centimole,centimole
http://www.wurvoc.org/vocabularies/om-1.8/teranewton,teranewton
http://www.wurvoc.org/vocabularies/om-1.8/gigasiemens,gigasiemens
http://www.wurvoc.org/vocabularies/om-1.8/erg_second-time,erg second
http://www.wurvoc.org/vocabularies/om-1.8/Quantity_of_dimension_one,quantity of dimension one
http://www.wurvoc.org/vocabularies/om-1.8/Grashof_number_for_mass_transfer,Grashof number for mass transfer
http://www.wurvoc.org/vocabularies/om-1.8/decimole_per_metre,decimole per metre
http://www.w3.org/ns/ssn/implementedBy,implemented by
http://www.wurvoc.org/vocabularies/om-1.8/Rotational_term,rotational term
http://www.wurvoc.org/vocabularies/om-1.8/exasiemens,exasiemens
http://www.wurvoc.org/vocabularies/om-1.8/petamole_per_metre,petamole per metre
http://www.wurvoc.org/vocabularies/om-1.8/yottajoule,yottajoule
http://www.wurvoc.org/vocabularies/om-1.8/derived_unit,derived unit
http://www.w3.org/ns/sosa/Platform,Platform
http://www.wurvoc.org/vocabularies/om-1.8/zettametre_per_second-time_squared,zettametre per second squared
http://www.wurvoc.org/vocabularies/om-1.8/kibibit,kibibit
http://www.wurvoc.org/vocabularies/om-1.8/attoweber,attoweber
http://www.wurvoc.org/vocabularies/om-1.8/ampere_per_square_metre,ampere per square metre
http://www.wurvoc.org/vocabularies/om-1.8/Short_range_order_parameter,short range order parameter
http://www.wurvoc.org/vocabularies/om-1.8/Quantum_number_of_vibrational_mode,quantum number of vibrational mode
http://www.wurvoc.org/vocabularies/om-1.8/decamolair,decamolair
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_microsecond-time_squared,metre per microsecond squared
http://www.wurvoc.org/vocabularies/om-1.8/Secular_aberration,secular aberration
http://www.wurvoc.org/vocabularies/om-1.8/joule_per_square_metre,joule per square metre
http://www.wurvoc.org/vocabularies/om-1.8/yottanewton,yottanewton
http://www.wurvoc.org/vocabularies/om-1.8/teramolair,teramolair
http://www.wurvoc.org/vocabularies/om-1.8/yottapascal,yottapascal
http://www.wurvoc.org/vocabularies/om-1.8/picometre_per_second-time,picometre per second
http://www.wurvoc.org/vocabularies/om-1.8/petametre_per_second-time_squared,petametre per second squared
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_petalitre,gram per petalitre
http://www.wurvoc.org/vocabularies/om-1.8/exabit,exabit
http://www.wurvoc.org/vocabularies/om-1.8/byte,byte
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Enterococcus_count,Enterococcus count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/poundal,poundal
http://www.wurvoc.org/vocabularies/om-1.8/hectogram_per_litre,hectogram per litre
http://www.wurvoc.org/vocabularies/om-1.8/Collision_frequency,collision frequency
http://www.wurvoc.org/vocabularies/om-1.8/terabecquerel,terabecquerel
http://www.wurvoc.org/vocabularies/om-1.8/Normalised_detectivity,normalised detectivity
http://www.wurvoc.org/vocabularies/om-1.8/Dimension,dimension
http://www.wurvoc.org/vocabularies/om-1.8/micromole_per_second-time,micromole per second
http://www.wurvoc.org/vocabularies/om-1.8/Hubble_constant,Hubble constant
http://w3id.org/saref#hasTimestamp,has timestamp
http://www.wurvoc.org/vocabularies/om-1.8/kibi,kibi
http://www.wurvoc.org/vocabularies/om-1.8/zeptodegree_Celsius,zeptodegree Celsius
http://www.wurvoc.org/vocabularies/om-1.8/White_light_magnitude,white light magnitude
http://www.wurvoc.org/vocabularies/om-1.8/terametre,terametre
http://www.wurvoc.org/vocabularies/om-1.8/micromolair,micromolair
http://www.wurvoc.org/vocabularies/om-1.8/Canonical_partition_function,canonical partition function
http://www.wurvoc.org/vocabularies/om-1.8/millimetre_per_second-time_squared,millimetre per second squared
http://www.wurvoc.org/vocabularies/om-1.8/exagram_per_litre,exagram per litre
http://www.wurvoc.org/vocabularies/om-1.8/picolitre,picolitre
http://www.wurvoc.org/vocabularies/om-1.8/Compound_unit,compound unit
http://www.wurvoc.org/vocabularies/om-1.8/alternative_LaTeX_symbol,alternative LaTeX symbol
http://www.wurvoc.org/vocabularies/om-1.8/Cause_end_of_vase_life_abscised_buds,cause end of vase life abscised buds
http://www.wurvoc.org/vocabularies/om-1.8/kilometre,kilometre
http://www.wurvoc.org/vocabularies/om-1.8/Protein_mass_fraction,protein mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/decajoule,decajoule
http://www.wurvoc.org/vocabularies/om-1.8/Reactance,reactance
http://www.wurvoc.org/vocabularies/om-1.8/megagram,megagram
http://www.wurvoc.org/vocabularies/om-1.8/power-dimension,power dimension
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_degree_Celsius_day,reciprocal degree Celsius day
http://www.wurvoc.org/vocabularies/om-1.8/nautical_mile-international,nautical mile (international)
http://www.wurvoc.org/vocabularies/om-1.8/exa,exa
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_attolitre,mole per attolitre
http://www.wurvoc.org/vocabularies/om-1.8/Affinity,affinity
http://www.wurvoc.org/vocabularies/om-1.8/Quantum_number_of_total_angular_momentum-excluding_nuclear_spin,quantum number of total angular momentum (excluding nuclear spin)
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_yottasecond-time_squared,metre per yottasecond squared
http://www.wurvoc.org/vocabularies/om-1.8/exposure_to_x_and_gamma_rays-dimension,exposure to x and γ rays dimension
http://www.wurvoc.org/vocabularies/om-1.8/Generalised_coordinate,generalised coordinate
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Klebsiella_count,Klebsiella count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/millibar,millibar
http://www.wurvoc.org/vocabularies/om-1.8/Rotational_characteristic_temperature,rotational characteristic temperature
http://www.wurvoc.org/vocabularies/om-1.8/Characteristic_diffusion_length,characteristic diffusion length
http://www.wurvoc.org/vocabularies/om-1.8/Indian_rupee,Indian rupee
